ID var_rpta_alt
322215#408116#671804 1
27698#543089#537253 0
138404#737245#343097 0
567138#160885#927224 1
398568#601369#478973 1
210944#805695#274647 1
402513#902197#178145 0
3392#835199#245143 1
149491#418221#661775 0
176489#214565#868194 1
306750#29500#728493 0
209275#776006#304336 1
349503#364338#715513 1
235817#789348#290994 1
65888#724346#355996 1
43723#544099#536243 0
307905#30975#878247 0
607336#149408#938682 1
24878#210362#872379 1
186496#791817#288525 0
488999#707752#372590 0
112070#694366#385976 0
70637#276389#806640 1
361705#364085#715764 1
240548#204904#880346 1
46610#462816#617526 0
603495#496916#583426 1
229282#1021479#58863 0
480937#865437#214905 1
379294#285637#797424 1
593873#763154#317188 0
335409#870888#209454 1
460669#553928#526414 1
596660#166106#922014 1
433224#704795#375547 1
423315#622844#457498 1
260644#196307#891951 1
319056#218664#864114 1
384953#464134#616208 0
479069#712113#368229 1
137299#125897#961936 1
147775#408589#671329 1
341241#176127#911970 1
309009#996483#83859 0
60448#168796#919340 0
355534#831448#248894 0
8493#714237#366105 1
82942#450962#629400 1
194333#724332#356010 1
505486#762081#318261 1
106583#501636#578706 1
156063#579359#500983 1
300206#799768#280574 1
97364#492115#588227 1
256742#319070#764069 1
130880#545207#535135 1
159989#963798#116544 0
443973#1077083#3259 1
38644#722517#357825 0
552009#264996#817994 0
12987#516535#563807 0
458576#494198#586144 1
282969#661463#418879 0
241287#322897#760238 1
188958#997408#82934 1
235290#822579#257763 1
184995#510389#569953 1
291385#610598#469744 1
366726#169059#919075 1
393659#756619#323723 0
564992#1031124#49218 1
144416#323351#759780 1
633313#802993#277349 1
307892#29691#998456 0
345988#695287#385055 0
174825#634262#446080 0
313142#26597#752914 0
484982#322561#760577 1
121982#675561#404781 1
356643#976329#104013 1
435460#315943#767197 1
416016#170522#917618 1
168249#407146#672774 0
406029#230795#852040 1
54139#765567#314775 0
153681#848830#231512 1
282563#186357#901792 1
268555#466309#614033 1
307797#726943#353399 1
196806#525123#555219 1
231727#204712#880543 1
39943#459605#620740 1
129085#432373#647706 1
8406#232501#850332 1
547244#370671#709177 1
363994#1023186#57156 1
453623#984851#95491 1
502401#439835#640470 1
380955#702709#377633 1
456793#710603#369739 0
831#53762#1051187 1
161303#955258#125084 1
480652#702358#377984 1
118856#317247#765895 1
292823#802587#277755 1
610389#1033652#46690 1
406022#78359#1026762 1
538390#744768#335574 0
216518#391724#688182 1
34553#1054880#25462 1
191318#291234#791824 0
196204#895468#184874 1
206204#886089#194253 1
411185#162516#925596 1
318213#890291#190051 1
487360#745944#334398 1
58407#357469#722395 1
24364#399116#680798 1
157093#425354#654623 1
440214#118247#969584 1
387746#843314#237028 1
479741#295584#787512 1
485848#1055747#24595 1
397677#511862#568480 1
255966#1052865#27477 1
410124#987634#92708 1
97035#671250#409092 0
144005#191049#897189 1
112679#179072#909050 1
268312#954426#125916 1
199448#19671#1008431 1
316028#722459#357883 1
492458#116283#971533 1
437054#894096#186246 1
246624#1022778#57564 1
611802#161219#926889 1
448945#281697#801350 1
543755#900186#180156 1
600912#242886#840126 0
291596#670595#409747 1
239930#837456#242886 0
552261#797464#282878 1
329519#780258#300084 0
501512#744306#336036 0
580147#57850#1047118 1
393262#510008#570334 1
442798#875649#204693 1
417589#854035#226307 1
533077#890517#189825 1
427833#138922#949175 1
377887#378355#701501 1
129442#400537#679370 1
111334#164531#923587 1
513386#770509#309833 1
395746#1039383#40959 1
253555#420265#659723 1
594993#750990#329352 1
194663#651719#428623 1
226227#733190#347152 1
162497#265605#817393 1
204432#242273#840741 0
57449#798282#282060 1
454810#782973#297369 1
145514#95626#992150 1
70917#160682#927425 1
127821#898545#181797 0
295729#1023531#56811 1
247167#444963#635367 0
533566#1052181#28161 1
550461#606675#473667 1
253858#801575#278767 1
47276#276431#806598 1
152442#761376#318966 1
87104#1010253#70089 1
409786#533899#546443 0
205808#369369#710489 1
399124#272676#810342 1
225789#814694#265648 1
305253#27758#997921 0
587605#1058328#22014 1
124705#1076997#3345 1
391618#1052873#27469 1
149145#236877#846063 1
586638#872712#207630 1
438881#871614#208728 0
307294#15424#877308 0
66550#483897#596445 1
623284#730699#349643 0
195031#979287#101055 1
73540#571086#509256 0
604017#75324#1029737 1
258702#1021413#58929 1
73989#791546#288796 1
485320#831398#248944 1
569239#851903#228439 0
631521#1024758#55584 1
604703#115497#972321 1
110199#557214#523128 0
255718#1004230#76112 1
30342#677241#403101 1
47014#1014884#65458 1
340242#897016#183326 0
268033#226289#856524 1
19055#318623#764513 1
563856#985377#94965 1
477189#641010#439332 1
504925#680070#400272 1
610262#315190#767948 1
541062#671598#408744 1
170307#513745#566597 1
190380#437327#642965 1
426359#520174#560168 0
219252#569200#511142 1
179923#831029#249313 1
561148#854338#226004 0
320518#18924#1078759 0
154933#1057860#22482 1
269237#968772#111570 1
421377#247228#835771 0
167157#210790#871957 0
399897#407944#671976 0
490391#876201#204141 1
78111#277085#805945 1
315681#1990#886069 0
623162#37992#1067090 1
49138#428341#651657 1
563158#282924#800130 1
344246#881479#198863 1
31695#237388#845576 1
184035#1001387#78955 1
45200#535045#545297 0
179815#745366#334976 0
143873#208831#873893 0
14933#642802#437540 1
461491#314327#768811 1
47120#116055#971761 1
279322#631108#449234 1
290902#555931#524411 1
43683#1021046#59296 1
408452#910471#169871 1
497295#372500#707355 1
154877#233775#849057 1
198755#678583#401759 0
154016#720777#359565 0
123146#633642#446700 1
485332#573812#506530 1
448367#410202#669721 1
240538#423453#656531 1
258793#1023211#57131 1
441644#513622#566720 1
157473#614193#466149 1
229282#1021561#58781 1
124879#283704#799348 1
509212#83019#1022227 1
161676#764941#315401 0
70902#618119#462223 1
118988#454232#626111 0
83664#683303#397039 1
540491#379477#700377 1
308488#26620#885411 1
376374#731346#348996 1
448070#246011#836982 1
87091#738325#342017 0
181280#967990#112352 1
352143#93450#994319 1
491855#274669#808352 1
381884#202639#882598 0
313286#977132#103210 0
326961#316974#766171 1
538092#40740#1064355 1
246973#767966#312376 1
282578#656949#423393 0
569563#435392#644820 0
192674#716534#363808 1
381479#899593#180749 1
157997#97501#990264 1
487792#1079113#1229 1
462849#1003338#77004 1
267078#663701#416641 1
519614#460807#619532 1
539502#245984#837012 1
406750#547116#533226 0
452417#335505#745078 1
539033#1027823#52519 1
398872#265840#817158 0
414323#1008125#72217 1
30969#859016#221326 0
166077#798387#281955 1
63179#202668#882569 1
390385#290215#792840 1
600973#496951#583391 1
149008#804914#275428 1
248959#777100#303242 1
269280#964831#115511 1
548773#392668#687240 1
307178#32466#886432 1
83598#177623#910490 1
146533#94217#993561 1
103106#37000#1068058 0
102237#1027086#53256 1
513093#113067#974746 1
62872#570436#509906 1
326256#114007#973808 1
18527#993973#86369 0
625885#129929#957915 0
77127#343082#737581 1
407866#773698#306644 1
551534#882816#197526 1
625743#1049336#31006 1
582672#428615#651381 1
474916#818833#261509 1
172033#494402#585940 0
516756#496874#583468 1
62844#660994#419348 1
151128#110020#977778 0
231734#1071459#8883 1
629801#1061768#18574 1
326290#194135#894117 1
387785#826465#253877 1
39177#429247#650751 1
403146#372897#706957 1
124285#896244#184098 0
524231#150730#937369 1
419331#984853#95489 1
76241#219486#863304 0
301777#341110#739538 0
511098#991561#88781 1
246338#34417#1070622 1
12098#716691#363651 1
185699#747566#332776 1
565618#480824#599518 1
540112#953730#126612 1
208323#14070#1074485 0
602910#228557#854271 1
135290#436465#626865 1
504416#1042418#37924 1
624535#54045#1050902 1
296971#271624#811391 1
226494#803623#276719 1
388449#692264#388078 1
525843#656479#423863 1
456005#645701#434641 1
339702#14989#1003372 1
266419#780903#299439 0
471450#62914#1042072 1
90434#1027559#52783 0
365615#869436#210906 0
157429#806302#274040 1
562828#304459#778648 1
147106#601729#478613 0
207138#665221#415121 1
284155#498968#581374 1
95572#150596#937500 0
174600#947425#132917 0
182532#809850#270492 1
376690#728171#352171 1
101145#267584#815430 1
150735#979813#100529 0
153221#836988#243354 1
390907#992275#88067 0
89542#744766#335576 1
503088#299052#784050 0
234896#313767#769369 0
133765#286220#796841 0
59903#436821#643458 1
51050#156730#931373 1
371731#250170#832827 1
256385#506724#573618 1
346262#74605#1052849 1
212370#438778#629084 1
262149#963169#117173 0
46230#690782#389560 0
139412#619993#460349 1
169257#803346#276996 1
520909#46041#1058788 1
158090#87780#1017510 1
617219#1034965#45377 0
582774#230037#852795 1
345371#866715#213627 1
35582#37295#1067764 1
407125#755905#324437 1
156850#1064558#15784 0
407009#377957#701901 1
259429#756727#323615 1
460609#705969#374373 1
165072#647953#432389 0
491054#852007#228335 1
310447#21601#1001387 0
407250#142467#945632 1
276940#44766#1060057 1
82053#421960#658025 1
86240#398616#681294 0
607550#61686#1043296 0
609273#692135#388207 1
399838#598378#481964 1
591202#996564#83778 1
165565#803571#276771 1
330019#911101#169241 1
150729#855328#225014 1
91092#182671#905463 1
366898#1050291#30051 1
492814#812872#267470 1
174592#811502#268840 1
632553#56223#1048728 1
470725#620320#460022 1
582273#281711#801336 1
247167#444963#635367 0
549763#45655#1059176 1
396046#971760#108582 1
469225#210726#872020 1
41653#214956#867800 1
247464#534943#545399 1
14653#93034#994733 1
624962#476653#603689 1
556352#42703#1062107 1
437858#513172#567170 1
311904#490322#590020 0
380700#1006071#74271 1
222192#631228#449114 1
277387#888555#191787 0
417387#79598#1025579 1
599006#786964#293378 1
82321#291525#791537 1
130076#671031#409311 0
144326#659809#420533 1
508229#278972#804067 1
107708#667805#412537 1
343465#1048754#31588 1
267348#90728#1014618 0
492868#833500#246842 1
168263#210853#871894 0
15682#496686#583656 1
505064#376886#702971 1
179491#511337#569005 1
553729#490791#589551 1
371460#985961#94381 1
347379#667558#412784 0
302037#857230#223112 1
211371#237419#845546 1
585174#254702#828289 1
266361#797731#282611 0
310152#25958#885611 0
277695#726196#354146 1
49431#348529#732218 1
138404#737357#342985 1
205688#778879#301463 1
447409#263657#819330 1
155517#521094#559248 1
388970#186445#901704 1
171123#681595#398747 1
116891#715351#364991 1
450627#52864#1052089 1
204937#286219#796842 1
98233#965445#114897 1
136708#755369#324973 1
474787#551757#528585 1
31504#726279#354063 1
414662#703659#376683 1
484297#218198#864572 1
345144#762352#317990 0
175592#377757#702103 1
597937#605609#474733 1
368202#1039958#40384 1
370820#242922#840089 1
414461#95190#992589 1
59735#96708#991063 1
230877#94026#993749 1
541757#853046#227296 1
382848#342540#738121 1
60391#1950#1077111 0
142499#128193#959657 1
168323#9219#1008272 0
38223#630012#450330 0
12141#779040#301302 1
586263#731727#348615 1
41229#269078#813933 1
169637#849542#230800 1
150990#856965#223377 1
281401#633035#447307 1
398074#290140#792917 1
261578#969258#111084 1
435318#980017#100325 1
281074#637908#442434 1
280303#244464#838531 1
124372#115933#971885 1
253505#979104#101238 0
256723#4566#1013368 0
76157#967518#112824 1
474729#723176#357166 1
4748#14415#1000207 1
611318#379875#699980 1
603306#117188#976989 1
293054#144466#943632 1
167683#734823#345519 1
148860#285131#819679 0
484465#51041#1053873 1
243663#901947#178395 0
464832#345330#735353 1
170473#140093#948012 1
615809#246955#836042 1
253306#223448#859348 0
153564#949863#130479 0
274378#607700#472642 0
483443#868006#212336 1
263097#495076#585266 0
580518#858826#221516 0
288959#18486#1011865 1
216731#126659#961176 1
275730#707266#373076 1
284586#1039481#40861 1
319418#857246#223096 1
219005#814161#266181 1
570159#310483#772655 1
147878#268708#814301 1
323571#53691#1051260 1
507123#763409#316933 1
448142#336064#744521 1
504510#835871#244471 1
147326#467987#612355 1
35075#480744#599598 1
27241#160216#927883 1
331960#301038#782078 1
196380#725943#354399 1
15325#569474#510868 1
617237#661216#419126 1
115702#285365#797695 0
531400#565627#514715 1
624100#183881#904256 1
42500#726371#353971 1
558289#312967#770171 1
144123#429726#650275 1
345111#301754#781363 1
450627#465018#615324 0
361255#467572#612770 0
307404#748948#331394 0
556771#232994#849838 1
482822#768461#311881 0
37908#764593#315749 0
4608#289708#793352 0
486924#422920#657064 1
142830#608469#471873 0
193290#1006753#73589 0
112940#774061#306281 1
63088#1022800#57542 0
9806#252469#830541 1
581969#795453#284889 1
172803#363956#715893 0
119091#702126#378216 0
192262#2250#1072590 1
72199#263839#819149 1
501867#254288#828705 1
605322#1017523#62819 1
451394#47782#1057043 1
585396#880574#199768 1
449214#121553#966268 0
191346#324166#758968 1
250715#453725#626616 1
311655#498615#581727 0
448041#777342#303000 1
39339#550664#529678 1
231486#728801#351541 1
557584#795622#284720 1
356488#890449#189893 0
402009#327958#755184 1
332724#912759#167583 1
388157#561448#518894 1
554207#444722#635609 1
564797#1023340#57002 1
436115#284980#798074 1
525918#868497#211845 1
200766#859014#221328 0
371133#619827#460515 1
139479#982531#97811 1
598105#644340#436002 1
56208#285735#797322 1
441072#628610#451732 1
489630#449884#630495 1
383667#84380#1020875 0
624707#299906#783206 1
181879#224248#858556 1
6339#820870#259472 0
211868#553885#526457 0
595701#114068#973748 1
6459#942487#137855 1
236605#21209#885734 1
565984#645938#434404 1
577206#250620#832379 1
442217#961859#118483 1
493494#188920#899273 1
16729#947111#133231 0
446834#366797#713063 1
449772#629893#450449 1
197770#537520#542822 1
156622#860737#219605 1
123104#982744#97598 1
530431#312153#770993 1
420918#1076613#3729 1
82009#435363#644849 1
502407#763955#316387 0
111324#25709#1009619 1
567421#123843#963986 1
519669#621561#458781 1
289789#90689#1014650 1
301513#234556#848304 0
186807#296866#786234 1
447880#763014#317328 1
518189#118931#968898 1
153073#842944#237398 0
44938#92511#995252 0
181861#599569#480773 0
96567#1014647#65695 1
253407#161301#926809 1
433223#966432#113910 1
36219#275044#807984 1
124010#1079267#1075 1
427245#243943#839054 1
75218#1079278#1064 0
555944#338954#741691 1
586446#208949#873776 1
199993#1029028#51314 1
419992#876578#203764 1
4679#543831#536511 1
309714#26726#1013392 0
321202#57248#1047707 0
459337#452184#628174 1
235172#80251#1024968 0
607327#674363#405979 1
211824#614936#465406 0
286956#539697#540645 0
210507#299570#783534 1
250232#98860#988915 1
382417#1016199#64143 0
419322#365514#714340 0
440893#330335#750367 1
487400#243543#839461 0
106309#499864#580478 1
130639#468192#612150 0
593027#1013489#66853 1
44584#394789#685122 0
390620#953094#127248 1
260205#205623#879647 1
